"","Date","Tree.ID","VWC_mean","Time","Table","Row","Sensortype","Treatment","Tree.Species","Remarks","Date2","Type","REW"
"2534",2023-07-27,"E35",7.03333333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.123308028305212
"2535",2023-07-27,"E37",31.58,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.553658891072785
"2536",2023-07-27,"E40",7.04666666666667,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.123541787600577
"2537",2023-07-27,"E45",4.85333333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0850883835129803
"2538",2023-07-27,"E5",29.9266666666667,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.524672738447484
"2539",2023-07-27,"E51",14.72,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.258070262083325
"2540",2023-07-27,"E6",23.9666666666667,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.420182333419181
"2541",2023-07-27,"T1",33.1733333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.581593126868942
"2542",2023-07-27,"T10",36.1266666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.633370810792363
"2543",2023-07-27,"T11",44.0466666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.772223832239369
"2544",2023-07-27,"T14",38.08,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.667616547563384
"2545",2023-07-27,"T2",38.7466666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.67930451233165
"2546",2023-07-27,"T21",17.8333333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.312653057551129
"2547",2023-07-27,"T25",38.22,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.67007102016472
"2548",2023-07-27,"T28",15.1333333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.26531680023965
"2549",2023-07-27,"T29",37.62,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.65955185187328
"2550",2023-07-27,"T3",47.2133333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.827741664888635
"2551",2023-07-27,"T31",21.4266666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.375651187652086
"2552",2023-07-27,"T33",38.4733333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.674512446776661
"2553",2023-07-27,"T4",16.82,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.294887351103364
"2554",2023-07-27,"T42",16.9,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.296289906875556
"2555",2023-07-27,"T43",20.3533333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.356833564375177
"2556",2023-07-27,"T44",16.02,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.280861793381445
"2557",2023-07-27,"T45",15.0466666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.263797364819775
"2558",2023-07-27,"T5",17.1466666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.300614453839815
"2559",2023-07-27,"T6",13.7666666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.241356472464704
"2560",2023-07-27,"T9",39.5933333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.694148227587349
"2561",2023-07-28,"B1",6.46,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.113256378604503
"2562",2023-07-28,"B13",38.52,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.67533060431044
"2563",2023-07-28,"B15",13.7866666666667,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.241707111407752
"2564",2023-07-28,"B17",40.5333333333333,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.710628257910604
"2565",2023-07-28,"B2",45.2233333333333,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.79285309005536
"2566",2023-07-28,"B23",40.5466666666667,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.71086201720597
"2567",2023-07-28,"B24",8.16666666666667,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.143177568411265
"2568",2023-07-28,"B26",12.6333333333333,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.221486932358651
"2569",2023-07-28,"B27",16.3133333333333,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.286004497879482
"2570",2023-07-28,"B3",35.7933333333333,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.627526828408229
"2571",2023-07-28,"B30",35.9333333333333,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.629981301009566
"2572",2023-07-28,"B31",37.26,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.653240350898416
"2573",2023-07-28,"B34",40.3266666666667,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.707004988832442
"2574",2023-07-28,"B35",12.66,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.221954450949381
"2575",2023-07-28,"B37",12.0266666666667,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.210850884419528
"2576",2023-07-28,"B38",8.2,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.143761966649678
"2577",2023-07-28,"B4",9.94666666666667,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.174384434342537
"2578",2023-07-28,"B40",8.46666666666667,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.148437152556985
"2579",2023-07-28,"B43",32.4066666666667,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.568151967385436
"2580",2023-07-28,"B44",42.8666666666667,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.751536134599537
"2581",2023-07-28,"D10",8.75333333333333,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.153462977407339
"2582",2023-07-28,"D15",24.0933333333333,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.422403046725152
"2583",2023-07-28,"D18",40.7433333333333,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.714309966812608
"2584",2023-07-28,"D19",6.83333333333333,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.119801638874732
"2585",2023-07-28,"D21",7.38,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.12938576998471
"2586",2023-07-28,"D25",42.7333333333333,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.749198541645884
"2587",2023-07-28,"D28",40.1733333333333,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.70431675693574
"2588",2023-07-28,"D3",25.9933333333333,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.455713746314712
"2589",2023-07-28,"D31",13.6533333333333,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.239369518454098
"2590",2023-07-28,"D33",8.02,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.140606216162246
"2591",2023-07-28,"D35",6.09333333333333,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.106827997981956
"2592",2023-07-28,"D39",22.8666666666667,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.400897191551542
"2593",2023-07-28,"D4",35.38,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.620280290251904
"2594",2023-07-28,"D40",5.02666666666667,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.0881272543527296
"2595",2023-07-28,"D41",10.0533333333333,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.176254508705459
"2596",2023-07-28,"D42",28.4466666666667,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.498725456661932
"2597",2023-07-28,"D43",11.1333333333333,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.195189011630051
"2598",2023-07-28,"D45",24.5,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.429532705233795
"2599",2023-07-28,"D7",8.47333333333333,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.148554032204667
"2600",2023-07-28,"D9",37.36,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.654993545613656
"2601",2023-07-28,"E1",4.05333333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0710628257910604
"2602",2023-07-28,"E12",4.51333333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0791275214811644
"2603",2023-07-28,"E13",38.88,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.681642105285304
"2604",2023-07-28,"E14",5,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0876597357619989
"2605",2023-07-28,"E15",22.4466666666667,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.393533773747534
"2606",2023-07-28,"E19",6.32,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.110801906003167
"2607",2023-07-28,"E20",6.28666666666667,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.110217507764753
"2608",2023-07-28,"E22",43.28,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.758782672755862
"2609",2023-07-28,"E25",8.10666666666667,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.142125651582121
"2610",2023-07-28,"E29",3.47333333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0608942964426686
"2611",2023-07-28,"E3",22.08,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.387105393124987
"2612",2023-07-28,"E30",30.0133333333333,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.526192173867359
"2613",2023-07-28,"E34",32.1866666666667,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.564294939011908
"2614",2023-07-28,"E35",6.13333333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.107529275868052
"2615",2023-07-28,"E37",30.4866666666667,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.534490628852828
"2616",2023-07-28,"E40",6.52,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.114308295433647
"2617",2023-07-28,"E45",4.78,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.083802707388471
"2618",2023-07-28,"E5",28.7733333333333,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.504452559398383
"2619",2023-07-28,"E51",13.68,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.239837037044829
"2620",2023-07-28,"E6",23.7333333333333,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.416091545750288
"2621",2023-07-28,"T1",32.96,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.577852978143097
"2622",2023-07-28,"T10",35.94,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.630098180657248
"2623",2023-07-28,"T11",43.3866666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.760652747118785
"2624",2023-07-28,"T14",37.5866666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.658967453634866
"2625",2023-07-28,"T2",38.4533333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.674161807833613
"2626",2023-07-28,"T21",17.1333333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.30038069454445
"2627",2023-07-28,"T25",38.2466666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.67053853875545
"2628",2023-07-28,"T28",14.0666666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.246616056610424
"2629",2023-07-28,"T29",37.3466666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.65475978631829
"2630",2023-07-28,"T3",46.5866666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.816754978006465
"2631",2023-07-28,"T31",21.1733333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.371209761040145
"2632",2023-07-28,"T33",38.4266666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.673694289242882
"2633",2023-07-28,"T4",15.8133333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.277238524303282
"2634",2023-07-28,"T42",16.2333333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.28460194210729
"2635",2023-07-28,"T43",19.5466666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.342691127005574
"2636",2023-07-28,"T44",15.2466666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.267303754250255
"2637",2023-07-28,"T45",14.72,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.258070262083325
"2638",2023-07-28,"T5",16.8533333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.295471749341778
"2639",2023-07-28,"T6",13.0333333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.22849971121961
"2640",2023-07-28,"T9",39.1733333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.686784809783341
"2641",2023-07-29,"B1",5.04666666666667,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.0884778932957776
"2642",2023-07-29,"B13",37.3266666666667,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.654409147375242
"2643",2023-07-29,"B15",12.6266666666667,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.221370052710968
"2644",2023-07-29,"B17",39.6,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.694265107235031
"2645",2023-07-29,"B2",45.22,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.792794650231518
"2646",2023-07-29,"B23",39.9733333333333,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.700810367505261
"2647",2023-07-29,"B24",8,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.140255577219198
"2648",2023-07-29,"B26",11.6666666666667,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.204539383444664
"2649",2023-07-29,"B27",15.44,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.270693264033053
"2650",2023-07-29,"B3",35.28,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.618527095536664
"2651",2023-07-29,"B30",35.0333333333333,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.614202548572406
"2652",2023-07-29,"B31",37.1133333333333,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.650668998649397
"2653",2023-07-29,"B34",39.3466666666667,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.68982368062309
"2654",2023-07-29,"B35",12.4133333333333,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.217629903985123
"2655",2023-07-29,"B37",11.18,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.19600716916383
"2656",2023-07-29,"B38",7.3,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.127983214212518
"2657",2023-07-29,"B4",9.10666666666667,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.159657598734521
"2658",2023-07-29,"B40",7.73333333333333,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.135580391311892
"2659",2023-07-29,"B43",31.62,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.554360168958881
"2660",2023-07-29,"B44",42.5333333333333,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.745692152215404
"2661",2023-07-29,"D10",7.92666666666667,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.138969901094689
"2662",2023-07-29,"D15",23.3466666666667,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.409312526184694
"2663",2023-07-29,"D18",40.58,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.711446415444383
"2664",2023-07-29,"D19",5.86666666666667,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.102854089960745
"2665",2023-07-29,"D21",6.54,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.114658934376695
"2666",2023-07-29,"D25",42,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.736341780400791
"2667",2023-07-29,"D28",39.72,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.696368940893319
"2668",2023-07-29,"D3",25.28,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.443207624012666
"2669",2023-07-29,"D31",13.26,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.232473619240821
"2670",2023-07-29,"D33",6.59333333333333,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.115593971558156
"2671",2023-07-29,"D35",5.18,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.0908154862494309
"2672",2023-07-29,"D39",22.2333333333333,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.389793625021688
"2673",2023-07-29,"D4",34.9066666666667,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.611981835266435
"2674",2023-07-29,"D40",4.24666666666667,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.0744523355738577
"2675",2023-07-29,"D41",9.42666666666667,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.165267821823289
"2676",2023-07-29,"D42",28.34,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.49685538229901
"2677",2023-07-29,"D43",9.83333333333333,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.172397480331931
"2678",2023-07-29,"D45",24.2333333333333,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.424857519326488
"2679",2023-07-29,"D7",7.72,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.135346632016526
"2680",2023-07-29,"D9",36.8466666666667,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.645993812742091
"2681",2023-07-29,"E1",3.09333333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0542321565247567
"2682",2023-07-29,"E12",3.27333333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0573879070121886
"2683",2023-07-29,"E13",38.3066666666667,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.671590455584594
"2684",2023-07-29,"E14",4.1,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0718809833248391
"2685",2023-07-29,"E15",21.5066666666667,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.377053743424278
"2686",2023-07-29,"E19",5.59333333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0980620244057561
"2687",2023-07-29,"E20",5.82666666666667,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.102152812074649
"2688",2023-07-29,"E22",42.3733333333333,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.74288704067102
"2689",2023-07-29,"E25",7.92,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.138853021447006
"2690",2023-07-29,"E29",2.22,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0389209226783275
"2691",2023-07-29,"E3",21.74,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.381144531093171
"2692",2023-07-29,"E30",27.3733333333333,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.479907833385023
"2693",2023-07-29,"E34",30.96,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.542789083838297
"2694",2023-07-29,"E35",5.23333333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0917505234308922
"2695",2023-07-29,"E37",29.3933333333333,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.515322366632871
"2696",2023-07-29,"E40",5.99333333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.105074803266716
"2697",2023-07-29,"E45",4.70666666666667,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0825170312639616
"2698",2023-07-29,"E5",27.62,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.484232380349282
"2699",2023-07-29,"E51",12.64,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.221603812006333
"2700",2023-07-29,"E6",23.5,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.412000758081395
"2701",2023-07-29,"T1",32.7466666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.574112829417252
"2702",2023-07-29,"T10",35.7533333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.626825550522134
"2703",2023-07-29,"T11",42.7266666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.749081661998201
"2704",2023-07-29,"T14",37.0933333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.650318359706349
"2705",2023-07-29,"T2",38.16,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.669019103335576
"2706",2023-07-29,"T21",16.4333333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.28810833153777
"2707",2023-07-29,"T25",38.2733333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.671006057346181
"2708",2023-07-29,"T28",13,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.227915312981197
"2709",2023-07-29,"T29",37.0733333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.649967720763301
"2710",2023-07-29,"T3",45.96,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.805768291124294
"2711",2023-07-29,"T31",20.92,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.366768334428203
"2712",2023-07-29,"T33",38.38,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.672876131709104
"2713",2023-07-29,"T4",14.8066666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.259589697503199
"2714",2023-07-29,"T42",15.5666666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.272913977339023
"2715",2023-07-29,"T43",18.74,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.328548689635972
"2716",2023-07-29,"T44",14.4733333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.253745715119066
"2717",2023-07-29,"T45",14.3933333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.252343159346874
"2718",2023-07-29,"T5",16.56,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.29032904484374
"2719",2023-07-29,"T6",12.3,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.215642949974517
"2720",2023-07-29,"T9",38.7533333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.679421391979333
"2721",2023-07-30,"B1",3.63333333333333,"18:10",2,"R7","C","D","European Beech","","30.07.","Measure",0.0636994079870525
"2722",2023-07-30,"B13",36.1333333333333,"17:18",1,"R2","B","W","European Beech","","30.07.","Measure",0.633487690440045
"2723",2023-07-30,"B15",11.4666666666667,"17:04",1,"R1","B","D","European Beech","","30.07.","Measure",0.201032994014184
"2724",2023-07-30,"B17",38.6666666666667,"17:22",1,"R2","B","W","European Beech","0.063","30.07.","Measure",0.677901956559458
"2725",2023-07-30,"B2",45.2166666666667,"17:38",1,"R3","B","W","European Beech","cable length 11","30.07.","Measure",0.792736210407677
"2726",2023-07-30,"B23",39.4,"18:29",2,"R8","B","W","European Beech","","30.07.","Measure",0.690758717804551
"2727",2023-07-30,"B24",7.83333333333333,"17:43",1,"R3","B","D","European Beech","","30.07.","Measure",0.137333586027132
"2728",2023-07-30,"B26",10.7,"11:55",2,"R6","B","D","European Beech","","30.07.","Measure",0.187591834530678
"2729",2023-07-30,"B27",14.5666666666667,"16:56",1,"R1","C","D","European Beech","","30.07.","Measure",0.255382030186623
"2730",2023-07-30,"B3",34.7666666666667,"17:49",1,"R4","B","W","European Beech","","30.07.","Measure",0.609527362665099
"2731",2023-07-30,"B30",34.1333333333333,"18:11",2,"R7","B","W","European Beech","","30.07.","Measure",0.598423796135246
"2732",2023-07-30,"B31",36.9666666666667,"18:07",2,"R7","C","W","European Beech","","30.07.","Measure",0.648097646400379
"2733",2023-07-30,"B34",38.3666666666667,"18:12",2,"R7","B","W","European Beech","","30.07.","Measure",0.672642372413738
"2734",2023-07-30,"B35",12.1666666666667,"17:52",1,"R4","B","D","European Beech","","30.07.","Measure",0.213305357020864
"2735",2023-07-30,"B37",10.3333333333333,"11:53",2,"R6","C","D","European Beech","","30.07.","Measure",0.181163453908131
"2736",2023-07-30,"B38",6.4,"11:49",2,"R6","B","D","European Beech","","30.07.","Measure",0.112204461775359
"2737",2023-07-30,"B4",8.26666666666667,"16:58",1,"R1","B","D","European Beech","0.133","30.07.","Measure",0.144930763126505
"2738",2023-07-30,"B40",7,"11:39",2,"R5","B","D","European Beech","","30.07.","Measure",0.122723630066798
"2739",2023-07-30,"B43",30.8333333333333,"18:23",2,"R8","B","W","European Beech","","30.07.","Measure",0.540568370532327
"2740",2023-07-30,"B44",42.2,"17:08",1,"R1","A","W","European Beech","","30.07.","Measure",0.739848169831271
"2741",2023-07-30,"D10",7.1,"18:27",2,"R8","D","D","Douglas Fir","","30.07.","Measure",0.124476824782038
"2742",2023-07-30,"D15",22.6,"18:22",2,"R8","B","W","Douglas Fir","","30.07.","Measure",0.396222005644235
"2743",2023-07-30,"D18",40.4166666666667,"17:25",1,"R2","C","W","Douglas Fir","cable length 11","30.07.","Measure",0.708582864076158
"2744",2023-07-30,"D19",4.9,"11:33",2,"R5","C","D","Douglas Fir","","30.07.","Measure",0.0859065410467589
"2745",2023-07-30,"D21",5.7,"17:00",1,"R1","B","D","Douglas Fir","","30.07.","Measure",0.0999320987686788
"2746",2023-07-30,"D25",41.2666666666667,"11:52",2,"R6","C","W","Douglas Fir","","30.07.","Measure",0.723485019155698
"2747",2023-07-30,"D28",39.2666666666667,"11:56",2,"R6","B","W","Douglas Fir","","30.07.","Measure",0.688421124850898
"2748",2023-07-30,"D3",24.5666666666667,"17:56",1,"R4","C","W","Douglas Fir","","30.07.","Measure",0.430701501710621
"2749",2023-07-30,"D31",12.8666666666667,"17:40",1,"R3","C","D","Douglas Fir","","30.07.","Measure",0.225577720027544
"2750",2023-07-30,"D33",5.16666666666667,"18:28",2,"R8","D","D","Douglas Fir","","30.07.","Measure",0.0905817269540655
"2751",2023-07-30,"D35",4.26666666666667,"18:30",2,"R8","B","D","Douglas Fir","","30.07.","Measure",0.0748029745169057
"2752",2023-07-30,"D39",21.6,"17:21",1,"R2","B","W","Douglas Fir","","30.07.","Measure",0.378690058491835
"2753",2023-07-30,"D4",34.4333333333333,"17:34",1,"R3","C","W","Douglas Fir","0.13","30.07.","Measure",0.603683380280966
"2754",2023-07-30,"D40",3.46666666666667,"18:08",2,"R7","B","D","Douglas Fir","","30.07.","Measure",0.0607774167949859
